Bezirk,Straße,Hausnummer,Zuschlag_bis_0319,Zuschlag_seit_0419,Differenz
18,Herbeckstraße ,75 / 1,3.34,3.63,0.29
18,Herbeckstraße ,72,3.34,3.63,0.29
18,Herbeckstraße ,22,3.34,3.63,0.29
18,Herbeckstraße ,22 A,3.34,3.63,0.29
18,Herbeckstraße ,23,3.34,3.63,0.29
18,Herbeckstraße ,19,3.34,3.63,0.29
18,Herbeckstraße ,17,3.34,3.63,0.29
18,Herbeckstraße ,24,3.34,3.63,0.29
18,Herbeckstraße ,73,3.34,3.63,0.29
18,Herbeckstraße ,25 A,3.34,3.63,0.29
18,Herbeckstraße ,26,3.34,3.63,0.29
18,Herbeckstraße ,55,3.34,3.63,0.29
18,Herbeckstraße ,56,3.34,3.63,0.29
18,Herbeckstraße ,57,3.34,3.63,0.29
18,Herbeckstraße ,58,3.34,3.63,0.29
18,Herbeckstraße ,59 A,3.34,3.63,0.29
18,Herbeckstraße ,59,3.34,3.63,0.29
18,Herbeckstraße ,60,3.34,3.63,0.29
18,Herbeckstraße ,61,3.34,3.63,0.29
18,Herbeckstraße ,62,3.34,3.63,0.29
18,Herbeckstraße ,63,3.34,3.63,0.29
18,Herbeckstraße ,65,3.34,3.63,0.29
18,Herbeckstraße ,67,3.34,3.63,0.29
18,Herbeckstraße ,68,3.34,3.63,0.29
18,Herbeckstraße ,69,3.34,3.63,0.29
18,Herbeckstraße ,70,3.34,3.63,0.29
18,Herbeckstraße ,71,3.34,3.63,0.29
18,Herbeckstraße ,27,3.34,3.63,0.29
18,Herbeckstraße ,28,3.34,3.63,0.29
18,Herbeckstraße ,30,3.34,3.63,0.29
18,Herbeckstraße ,31,3.34,3.63,0.29
18,Herbeckstraße ,33,3.34,3.63,0.29
18,Herbeckstraße ,35,3.34,3.63,0.29
18,Herbeckstraße ,36,3.34,3.63,0.29
18,Herbeckstraße ,37,3.34,3.63,0.29
18,Herbeckstraße ,38,3.34,3.63,0.29
18,Herbeckstraße ,39,3.34,3.63,0.29
18,Herbeckstraße ,40,3.34,3.63,0.29
18,Herbeckstraße ,43 A,3.34,3.63,0.29
18,Herbeckstraße ,43,3.34,3.63,0.29
18,Herbeckstraße ,25,3.34,3.63,0.29
18,Herbeckstraße ,45,3.34,3.63,0.29
18,Herbeckstraße ,47,3.34,3.63,0.29
18,Herbeckstraße ,48,3.34,3.63,0.29
18,Herbeckstraße ,49,3.34,3.63,0.29
18,Herbeckstraße ,50,3.34,3.63,0.29
18,Herbeckstraße ,52,3.34,3.63,0.29
18,Herbeckstraße ,53,3.34,3.63,0.29
18,Herbeckstraße ,54,3.34,3.63,0.29
18,Herbeckstraße ,46,3.34,3.63,0.29
18,Herbeckstraße ,1,3.34,3.63,0.29
18,Herbeckstraße ,2 / 2,3.34,3.63,0.29
18,Herbeckstraße ,2 / 1,3.34,3.63,0.29
18,Herbeckstraße ,3 / 1,3.34,3.63,0.29
18,Herbeckstraße ,4,3.34,3.63,0.29
18,Herbeckstraße ,5,3.34,3.63,0.29
18,Herbeckstraße ,6,3.34,3.63,0.29
18,Herbeckstraße ,7,3.34,3.63,0.29
18,Herbeckstraße ,8,3.34,3.63,0.29
18,Herbeckstraße ,11,3.34,3.63,0.29
18,Herbeckstraße ,12,3.34,3.63,0.29
18,Herbeckstraße ,13,3.34,3.63,0.29
18,Herbeckstraße ,15,3.34,3.63,0.29
18,Herbeckstraße ,16,3.34,3.63,0.29
18,Herbeckstraße ,3 / 2,3.34,3.63,0.29
18,Hermann-Pacher-Gasse ,7,3.34,3.63,0.29
18,Hermann-Pacher-Gasse ,5,3.34,3.63,0.29
18,Hermann-Pacher-Gasse ,1,3.34,3.63,0.29
18,Hildebrandgasse ,26,0.0,0.0,0.0
18,Hildebrandgasse ,25,0.0,0.0,0.0
18,Hildebrandgasse ,24,0.0,0.0,0.0
18,Hildebrandgasse ,23,0.0,0.0,0.0
18,Hildebrandgasse ,22,0.0,0.0,0.0
18,Hildebrandgasse ,27,0.0,0.0,0.0
18,Hildebrandgasse ,21,0.0,0.0,0.0
18,Hildebrandgasse ,18,0.0,0.0,0.0
18,Hildebrandgasse ,17,0.0,0.0,0.0
18,Hildebrandgasse ,15,0.0,0.0,0.0
18,Hildebrandgasse ,13,0.0,0.0,0.0
18,Hildebrandgasse ,12,0.0,0.0,0.0
18,Hildebrandgasse ,20,0.0,0.0,0.0
18,Hildebrandgasse ,28,0.0,0.0,0.0
18,Hildebrandgasse ,29,0.0,0.0,0.0
18,Hildebrandgasse ,30 / 2,0.0,0.0,0.0
18,Hildebrandgasse ,40,0.0,0.0,0.0
18,Hildebrandgasse ,39,0.0,0.0,0.0
18,Hildebrandgasse ,38,0.0,0.0,0.0
18,Hildebrandgasse ,37,0.0,0.0,0.0
18,Hildebrandgasse ,32,0.0,0.0,0.0
18,Hildebrandgasse ,31,0.0,0.0,0.0
18,Hildebrandgasse ,30 / 1,0.0,0.0,0.0
18,Hildebrandgasse ,11,0.0,0.0,0.0
18,Hildebrandgasse ,10,0.0,0.0,0.0
18,Hildebrandgasse ,9,0.0,0.0,0.0
18,Hildebrandgasse ,8,0.0,0.0,0.0
18,Hildebrandgasse ,7,0.0,0.0,0.0
18,Hildebrandgasse ,6,0.0,0.0,0.0
18,Hildebrandgasse ,4 / 2,0.0,0.0,0.0
18,Hildebrandgasse ,4 / 1,0.0,0.0,0.0
18,Hildebrandgasse ,2,0.0,0.0,0.0
18,Hofmanngasse ,7,0.0,0.0,0.0
18,Hofmanngasse ,6,0.0,0.0,0.0
18,Hofmanngasse ,5,0.0,0.0,0.0
18,Hofmanngasse ,3,0.0,0.0,0.0
18,Hofmanngasse ,4,0.0,0.0,0.0
18,Hofstattgasse ,25,3.34,3.63,0.29
18,Hofstattgasse ,27,3.34,3.63,0.29
18,Hofstattgasse ,24,3.34,3.63,0.29
18,Hofstattgasse ,23,3.34,3.63,0.29
18,Hofstattgasse ,22,3.34,3.63,0.29
18,Hofstattgasse ,21,3.34,3.63,0.29
18,Hofstattgasse ,20,3.34,3.63,0.29
18,Hofstattgasse ,19,3.34,3.63,0.29
18,Hofstattgasse ,18,3.34,3.63,0.29
18,Hofstattgasse ,17,3.34,3.63,0.29
18,Hofstattgasse ,16,3.34,3.63,0.29
18,Hofstattgasse ,15,3.34,3.63,0.29
18,Hofstattgasse ,14,3.34,3.63,0.29
18,Hofstattgasse ,13,3.34,3.63,0.29
18,Hofstattgasse ,7,3.34,3.63,0.29
18,Hofstattgasse ,6,3.34,3.63,0.29
18,Hofstattgasse ,5,3.34,3.63,0.29
18,Hofstattgasse ,4,3.34,3.63,0.29
18,Hofstattgasse ,3,3.34,3.63,0.29
18,Hofstattgasse ,2,3.34,3.63,0.29
18,Hofstattgasse ,8,3.34,3.63,0.29
18,Höhnegasse ,27,3.34,3.63,0.29
18,Höhnegasse ,25,3.34,3.63,0.29
18,Höhnegasse ,20,3.34,3.63,0.29
18,Höhnegasse ,19,3.34,3.63,0.29
18,Höhnegasse ,19 A,3.34,3.63,0.29
18,Höhnegasse ,18,3.34,3.63,0.29
18,Höhnegasse ,17,3.34,3.63,0.29
18,Höhnegasse ,11 / 6,3.34,3.63,0.29
18,Höhnegasse ,9 / 5,3.34,3.63,0.29
18,Höhnegasse ,7 / 4,3.34,3.63,0.29
18,Höhnegasse ,5,3.34,3.63,0.29
18,Höhnegasse ,4,3.34,3.63,0.29
18,Höhnegasse ,3,3.34,3.63,0.29
18,Höhnegasse ,1,3.34,3.63,0.29
18,Jörgerstraße ,14,0.0,0.0,0.0
18,Jörgerstraße ,12,0.0,0.0,0.0
18,Jörgerstraße ,10,0.0,0.0,0.0
18,Jörgerstraße ,4,0.0,0.0,0.0
18,Kalbeckgasse ,4,3.34,3.63,0.29
18,Kalbeckgasse ,5,3.34,3.63,0.29
18,Kalbeckgasse ,6,3.34,3.63,0.29
18,Karlweisgasse ,18 / 2,3.34,3.63,0.29
18,Karlweisgasse ,18 / 1,3.34,3.63,0.29
18,Karlweisgasse ,41 / 2,3.34,3.63,0.29
18,Karlweisgasse ,41 / 3,3.34,3.63,0.29
18,Karlweisgasse ,41 / 4,3.34,3.63,0.29
18,Karlweisgasse ,41 / 5,3.34,3.63,0.29
18,Karlweisgasse ,41 / 6,3.34,3.63,0.29
18,Karlweisgasse ,41 / 7,3.34,3.63,0.29
18,Karlweisgasse ,39,3.34,3.63,0.29
18,Karlweisgasse ,25 / 1,3.34,3.63,0.29
18,Karlweisgasse ,23 / 1,3.34,3.63,0.29
18,Karlweisgasse ,23 / 2,3.34,3.63,0.29
18,Khevenhüllerstraße ,10 / 1,3.34,3.63,0.29
18,Khevenhüllerstraße ,8,3.34,3.63,0.29
18,Khevenhüllerstraße ,6,3.34,3.63,0.29
18,Khevenhüllerstraße ,5,3.34,3.63,0.29
18,Khevenhüllerstraße ,4,3.34,3.63,0.29
18,Khevenhüllerstraße ,2,3.34,3.63,0.29
18,Klettenhofergasse ,3,0.0,0.0,0.0
18,Klostergasse ,16,3.34,3.63,0.29
18,Klostergasse ,1,0.0,0.0,0.0
18,Klostergasse ,15,0.0,0.0,0.0
18,Klostergasse ,13,3.34,3.63,0.29
18,Klostergasse ,12,3.34,3.63,0.29
18,Klostergasse ,11,0.0,0.0,0.0
18,Klostergasse ,9,0.0,0.0,0.0
18,Klostergasse ,7,0.0,0.0,0.0
18,Klostergasse ,5,0.0,0.0,0.0
18,Klostergasse ,3,0.0,0.0,0.0
18,Klostergasse ,37 / 2,3.34,3.63,0.29
18,Klostergasse ,37 / 1,3.34,3.63,0.29
18,Klostergasse ,35,3.34,3.63,0.29
18,Klostergasse ,27,0.0,0.0,0.0
18,Klostergasse ,19,0.0,0.0,0.0
18,Klostergasse ,17,0.0,0.0,0.0
18,Klostergasse ,25,0.0,0.0,0.0
18,Krenngasse ,9,3.34,3.63,0.29
18,Krenngasse ,8,3.34,3.63,0.29
18,Krenngasse ,5,3.34,3.63,0.29
18,Krenngasse ,3,3.34,3.63,0.29
18,Krenngasse ,2,3.34,3.63,0.29
18,Krenngasse ,1,3.34,3.63,0.29
18,Kreuzgasse ,41,0.0,0.0,0.0
18,Kreuzgasse ,50,0.0,0.0,0.0
18,Kreuzgasse ,51,0.0,0.0,0.0
18,Kreuzgasse ,52 / 1,0.0,0.0,0.0
18,Kreuzgasse ,52 / 2,0.0,0.0,0.0
18,Kreuzgasse ,53,0.0,0.0,0.0
18,Kreuzgasse ,44,0.0,0.0,0.0
18,Kreuzgasse ,48,0.0,0.0,0.0
18,Kreuzgasse ,49,0.0,0.0,0.0
18,Kreuzgasse ,15,0.0,0.0,0.0
18,Kreuzgasse ,14,0.0,0.0,0.0
18,Kreuzgasse ,13,0.0,0.0,0.0
18,Kreuzgasse ,85,3.34,3.63,0.29
18,Kreuzgasse ,87 - 89 / 1,3.34,3.63,0.29
18,Kreuzgasse ,20,0.0,0.0,0.0
18,Kreuzgasse ,73,0.0,0.0,0.0
18,Kreuzgasse ,75,0.0,0.0,0.0
